                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.0350  24.7040  0.23362E+01  0.24225E+01  0.60149E-04  0.24089E+01  0.23443E+01  0.60254E-04  0.23297E+01
   10.5890   3.0350  24.7140  0.23291E+01  0.24149E+01  0.59540E-04  0.24014E+01  0.23369E+01  0.59643E-04  0.23224E+01
   10.5890   3.0350  24.7240  0.23221E+01  0.24074E+01  0.58936E-04  0.23939E+01  0.23295E+01  0.59039E-04  0.23150E+01
   10.5890   3.0350  24.7340  0.23151E+01  0.23998E+01  0.58339E-04  0.23864E+01  0.23222E+01  0.58440E-04  0.23077E+01
   10.5890   3.0350  24.7440  0.23081E+01  0.23923E+01  0.57747E-04  0.23790E+01  0.23148E+01  0.57846E-04  0.23004E+01
   10.5890   3.0350  24.7540  0.23012E+01  0.23848E+01  0.57161E-04  0.23715E+01  0.23075E+01  0.57259E-04  0.22932E+01
   10.5890   3.0350  24.7640  0.22942E+01  0.23773E+01  0.56580E-04  0.23641E+01  0.23002E+01  0.56677E-04  0.22860E+01
   10.5890   3.0350  24.7740  0.22873E+01  0.23699E+01  0.56004E-04  0.23567E+01  0.22929E+01  0.56100E-04  0.22788E+01
   10.5890   3.0350  24.7840  0.22804E+01  0.23624E+01  0.55435E-04  0.23493E+01  0.22856E+01  0.55529E-04  0.22715E+01
   10.5890   3.0350  24.7940  0.22735E+01  0.23550E+01  0.54871E-04  0.23420E+01  0.22784E+01  0.54965E-04  0.22644E+01
   10.5890   3.0350  24.8040  0.22666E+01  0.23476E+01  0.54312E-04  0.23346E+01  0.22712E+01  0.54404E-04  0.22572E+01
   10.5890   3.0350  24.8140  0.22598E+01  0.23402E+01  0.53758E-04  0.23273E+01  0.22639E+01  0.53849E-04  0.22500E+01
   10.5890   3.0350  24.8240  0.22529E+01  0.23327E+01  0.53210E-04  0.23198E+01  0.22566E+01  0.53300E-04  0.22428E+01
   10.5890   3.0350  24.8340  0.22461E+01  0.23253E+01  0.52667E-04  0.23126E+01  0.22494E+01  0.52756E-04  0.22356E+01
   10.5890   3.0350  24.8440  0.22393E+01  0.23180E+01  0.52129E-04  0.23053E+01  0.22423E+01  0.52216E-04  0.22286E+01
   10.5890   3.0350  24.8540  0.22325E+01  0.23107E+01  0.51596E-04  0.22981E+01  0.22351E+01  0.51683E-04  0.22215E+01
   10.5890   3.0350  24.8640  0.22258E+01  0.23034E+01  0.51069E-04  0.22908E+01  0.22280E+01  0.51154E-04  0.22144E+01
   10.5890   3.0350  24.8740  0.22190E+01  0.22961E+01  0.50546E-04  0.22836E+01  0.22209E+01  0.50630E-04  0.22073E+01
   10.5890   3.0350  24.8840  0.22123E+01  0.22889E+01  0.50029E-04  0.22764E+01  0.22138E+01  0.50112E-04  0.22003E+01
   10.5890   3.0350  24.8940  0.22056E+01  0.22816E+01  0.49516E-04  0.22692E+01  0.22067E+01  0.49598E-04  0.21934E+01
   10.5890   3.0350  24.9040  0.21989E+01  0.22744E+01  0.49009E-04  0.22620E+01  0.21997E+01  0.49089E-04  0.21864E+01
   10.5890   3.0350  24.9140  0.21922E+01  0.22682E+01  0.48506E-04  0.22558E+01  0.21936E+01  0.48586E-04  0.21803E+01
   10.5890   3.0350  24.9240  0.21855E+01  0.22610E+01  0.48008E-04  0.22488E+01  0.21866E+01  0.48086E-04  0.21734E+01
   10.5890   3.0350  24.9340  0.21789E+01  0.22538E+01  0.47515E-04  0.22416E+01  0.21796E+01  0.47593E-04  0.21664E+01
   10.5890   3.0350  24.9440  0.21723E+01  0.22467E+01  0.47027E-04  0.22346E+01  0.21727E+01  0.47103E-04  0.21596E+01
   10.5890   3.0350  24.9540  0.21657E+01  0.22396E+01  0.46543E-04  0.22275E+01  0.21657E+01  0.46618E-04  0.21527E+01
   10.5890   3.0350  24.9640  0.21591E+01  0.22325E+01  0.46064E-04  0.22205E+01  0.21588E+01  0.46139E-04  0.21459E+01
   10.5890   3.0350  24.9740  0.21525E+01  0.22255E+01  0.45590E-04  0.22135E+01  0.21520E+01  0.45663E-04  0.21391E+01
   10.5890   3.0350  24.9840  0.21459E+01  0.22185E+01  0.45120E-04  0.22065E+01  0.21451E+01  0.45193E-04  0.21323E+01
   10.5890   3.0350  24.9940  0.21394E+01  0.22115E+01  0.44655E-04  0.21996E+01  0.21383E+01  0.44727E-04  0.21255E+01
   10.5890   3.0350  25.0040  0.21329E+01  0.22045E+01  0.44194E-04  0.21927E+01  0.21314E+01  0.44265E-04  0.21187E+01
   10.5890   3.0350  25.0140  0.21264E+01  0.21975E+01  0.43738E-04  0.21857E+01  0.21246E+01  0.43808E-04  0.21120E+01
   10.5890   3.0350  25.0240  0.21199E+01  0.21905E+01  0.43286E-04  0.21788E+01  0.21178E+01  0.43355E-04  0.21052E+01
   10.5890   3.0350  25.0340  0.21134E+01  0.21835E+01  0.42839E-04  0.21719E+01  0.21110E+01  0.42907E-04  0.20984E+01
   10.5890   3.0350  25.0440  0.21070E+01  0.21766E+01  0.42396E-04  0.21650E+01  0.21043E+01  0.42463E-04  0.20918E+01
   10.5890   3.0350  25.0540  0.21005E+01  0.21697E+01  0.41957E-04  0.21582E+01  0.20975E+01  0.42023E-04  0.20851E+01
   10.5890   3.0350  25.0640  0.20941E+01  0.21628E+01  0.41523E-04  0.21513E+01  0.20908E+01  0.41588E-04  0.20784E+01
   10.5890   3.0350  25.0740  0.20877E+01  0.21560E+01  0.41093E-04  0.21445E+01  0.20841E+01  0.41157E-04  0.20718E+01
   10.5890   3.0350  25.0840  0.20813E+01  0.21491E+01  0.40667E-04  0.21378E+01  0.20774E+01  0.40730E-04  0.20652E+01
   10.5890   3.0350  25.0940  0.20749E+01  0.21423E+01  0.40245E-04  0.21310E+01  0.20708E+01  0.40307E-04  0.20586E+01
   10.5890   3.0350  25.1040  0.20686E+01  0.21355E+01  0.39827E-04  0.21242E+01  0.20641E+01  0.39889E-04  0.20520E+01
   10.5890   3.0350  25.1140  0.20622E+01  0.21287E+01  0.39413E-04  0.21175E+01  0.20575E+01  0.39474E-04  0.20454E+01
   10.5890   3.0350  25.1240  0.20559E+01  0.21219E+01  0.39004E-04  0.21108E+01  0.20509E+01  0.39064E-04  0.20389E+01
   10.5890   3.0350  25.1340  0.20496E+01  0.21152E+01  0.38598E-04  0.21041E+01  0.20443E+01  0.38658E-04  0.20323E+01
   10.5890   3.0350  25.1440  0.20433E+01  0.21072E+01  0.38197E-04  0.20961E+01  0.20365E+01  0.38255E-04  0.20246E+01
   10.5890   3.0350  25.1540  0.20371E+01  0.21005E+01  0.37799E-04  0.20895E+01  0.20300E+01  0.37857E-04  0.20181E+01
   10.5890   3.0350  25.1640  0.20308E+01  0.20938E+01  0.37405E-04  0.20828E+01  0.20234E+01  0.37462E-04  0.20116E+01
   10.5890   3.0350  25.1740  0.20246E+01  0.20871E+01  0.37015E-04  0.20762E+01  0.20169E+01  0.37072E-04  0.20051E+01
   10.5890   3.0350  25.1840  0.20184E+01  0.20804E+01  0.36629E-04  0.20695E+01  0.20104E+01  0.36685E-04  0.19987E+01
   10.5890   3.0350  25.1940  0.20121E+01  0.20737E+01  0.36247E-04  0.20629E+01  0.20039E+01  0.36302E-04  0.19922E+01
   10.5890   3.0350  25.2040  0.20060E+01  0.20671E+01  0.35869E-04  0.20563E+01  0.19974E+01  0.35923E-04  0.19858E+01
   10.5890   3.0350  25.2140  0.19998E+01  0.20605E+01  0.35494E-04  0.20498E+01  0.19910E+01  0.35547E-04  0.19795E+01
   10.5890   3.0350  25.2240  0.19936E+01  0.20539E+01  0.35123E-04  0.20433E+01  0.19846E+01  0.35176E-04  0.19731E+01
   10.5890   3.0350  25.2340  0.19875E+01  0.20474E+01  0.34756E-04  0.20367E+01  0.19782E+01  0.34807E-04  0.19667E+01
   10.5890   3.0350  25.2440  0.19814E+01  0.20408E+01  0.34392E-04  0.20302E+01  0.19718E+01  0.34443E-04  0.19604E+01
   10.5890   3.0350  25.2540  0.19753E+01  0.20343E+01  0.34032E-04  0.20237E+01  0.19654E+01  0.34082E-04  0.19540E+01
   10.5890   3.0350  25.2640  0.19692E+01  0.20277E+01  0.33675E-04  0.20173E+01  0.19590E+01  0.33725E-04  0.19477E+01
   10.5890   3.0350  25.2740  0.19631E+01  0.20213E+01  0.33322E-04  0.20108E+01  0.19527E+01  0.33371E-04  0.19415E+01
   10.5890   3.0350  25.2840  0.19570E+01  0.20148E+01  0.32973E-04  0.20044E+01  0.19464E+01  0.33021E-04  0.19352E+01
   10.5890   3.0350  25.2940  0.19510E+01  0.20083E+01  0.32627E-04  0.19979E+01  0.19400E+01  0.32674E-04  0.19289E+01
   10.5890   3.0350  25.3040  0.19450E+01  0.20018E+01  0.32284E-04  0.19915E+01  0.19338E+01  0.32331E-04  0.19227E+01
   10.5890   3.0350  25.3140  0.19390E+01  0.19954E+01  0.31945E-04  0.19852E+01  0.19275E+01  0.31991E-04  0.19165E+01
   10.5890   3.0350  25.3240  0.19330E+01  0.19890E+01  0.31609E-04  0.19788E+01  0.19212E+01  0.31655E-04  0.19103E+01
   10.5890   3.0350  25.3340  0.19270E+01  0.19830E+01  0.31276E-04  0.19729E+01  0.19154E+01  0.31321E-04  0.19045E+01
   10.5890   3.0350  25.3440  0.19210E+01  0.19766E+01  0.30947E-04  0.19665E+01  0.19092E+01  0.30992E-04  0.18983E+01
   10.5890   3.0350  25.3540  0.19151E+01  0.19702E+01  0.30621E-04  0.19602E+01  0.19030E+01  0.30665E-04  0.18921E+01
   10.5890   3.0350  25.3640  0.19091E+01  0.19638E+01  0.30299E-04  0.19538E+01  0.18967E+01  0.30342E-04  0.18860E+01
   10.5890   3.0350  25.3740  0.19032E+01  0.19575E+01  0.29979E-04  0.19475E+01  0.18906E+01  0.30022E-04  0.18798E+01
   10.5890   3.0350  25.3840  0.18973E+01  0.19512E+01  0.29663E-04  0.19413E+01  0.18844E+01  0.29705E-04  0.18737E+01
   10.5890   3.0350  25.3940  0.18914E+01  0.19449E+01  0.29350E-04  0.19350E+01  0.18782E+01  0.29391E-04  0.18676E+01
   10.5890   3.0350  25.4040  0.18856E+01  0.19385E+01  0.29040E-04  0.19287E+01  0.18721E+01  0.29081E-04  0.18615E+01
   10.5890   3.0350  25.4140  0.18797E+01  0.19322E+01  0.28733E-04  0.19224E+01  0.18659E+01  0.28774E-04  0.18554E+01
   10.5890   3.0350  25.4240  0.18739E+01  0.19260E+01  0.28429E-04  0.19163E+01  0.18598E+01  0.28469E-04  0.18494E+01
   10.5890   3.0350  25.4340  0.18680E+01  0.19198E+01  0.28129E-04  0.19101E+01  0.18538E+01  0.28168E-04  0.18434E+01
   10.5890   3.0350  25.4440  0.18622E+01  0.19133E+01  0.27831E-04  0.19036E+01  0.18475E+01  0.27870E-04  0.18371E+01
   10.5890   3.0350  25.4540  0.18564E+01  0.19071E+01  0.27536E-04  0.18975E+01  0.18414E+01  0.27575E-04  0.18311E+01
   10.5890   3.0350  25.4640  0.18507E+01  0.19009E+01  0.27244E-04  0.18914E+01  0.18354E+01  0.27282E-04  0.18251E+01
   10.5890   3.0350  25.4740  0.18449E+01  0.18948E+01  0.26956E-04  0.18853E+01  0.18294E+01  0.26993E-04  0.18192E+01
   10.5890   3.0350  25.4840  0.18392E+01  0.18887E+01  0.26670E-04  0.18792E+01  0.18235E+01  0.26707E-04  0.18133E+01
   10.5890   3.0350  25.4940  0.18334E+01  0.18826E+01  0.26387E-04  0.18731E+01  0.18175E+01  0.26423E-04  0.18074E+01
   10.5890   3.0350  25.5040  0.18277E+01  0.18765E+01  0.26106E-04  0.18671E+01  0.18116E+01  0.26142E-04  0.18015E+01
   10.5890   3.0350  25.5140  0.18220E+01  0.18704E+01  0.25830E-04  0.18610E+01  0.18057E+01  0.25865E-04  0.17956E+01
   10.5890   3.0350  25.5240  0.18163E+01  0.18643E+01  0.25555E-04  0.18550E+01  0.17998E+01  0.25590E-04  0.17898E+01
   10.5890   3.0350  25.5340  0.18106E+01  0.18583E+01  0.25283E-04  0.18490E+01  0.17939E+01  0.25318E-04  0.17839E+01
   10.5890   3.0350  25.5440  0.18050E+01  0.18523E+01  0.25015E-04  0.18431E+01  0.17880E+01  0.25048E-04  0.17781E+01
   10.5890   3.0350  25.5540  0.17994E+01  0.18463E+01  0.24748E-04  0.18371E+01  0.17822E+01  0.24782E-04  0.17723E+01
   10.5890   3.0350  25.5640  0.17937E+01  0.18403E+01  0.24485E-04  0.18312E+01  0.17763E+01  0.24518E-04  0.17665E+01
   10.5890   3.0350  25.5740  0.17881E+01  0.18343E+01  0.24224E-04  0.18253E+01  0.17706E+01  0.24256E-04  0.17608E+01
   10.5890   3.0350  25.5840  0.17825E+01  0.18284E+01  0.23966E-04  0.18194E+01  0.17648E+01  0.23998E-04  0.17550E+01
   10.5890   3.0350  25.5940  0.17769E+01  0.18224E+01  0.23710E-04  0.18134E+01  0.17589E+01  0.23742E-04  0.17493E+01
   10.5890   3.0350  25.6040  0.17714E+01  0.18164E+01  0.23457E-04  0.18075E+01  0.17531E+01  0.23488E-04  0.17435E+01
   10.5890   3.0350  25.6140  0.17658E+01  0.18105E+01  0.23207E-04  0.18016E+01  0.17474E+01  0.23238E-04  0.17378E+01
   10.5890   3.0350  25.6240  0.17603E+01  0.18046E+01  0.22960E-04  0.17958E+01  0.17417E+01  0.22990E-04  0.17321E+01
   10.5890   3.0350  25.6340  0.17548E+01  0.17988E+01  0.22714E-04  0.17899E+01  0.17359E+01  0.22744E-04  0.17264E+01
   10.5890   3.0350  25.6440  0.17493E+01  0.17929E+01  0.22471E-04  0.17841E+01  0.17302E+01  0.22501E-04  0.17208E+01
   10.5890   3.0350  25.6540  0.17438E+01  0.17871E+01  0.22231E-04  0.17783E+01  0.17245E+01  0.22260E-04  0.17151E+01
   10.5890   3.0350  25.6640  0.17383E+01  0.17812E+01  0.21993E-04  0.17725E+01  0.17189E+01  0.22022E-04  0.17095E+01
   10.5890   3.0350  25.6740  0.17328E+01  0.17754E+01  0.21758E-04  0.17668E+01  0.17132E+01  0.21786E-04  0.17039E+01
   10.5890   3.0350  25.6840  0.17274E+01  0.17696E+01  0.21525E-04  0.17610E+01  0.17076E+01  0.21553E-04  0.16983E+01
   10.5890   3.0350  25.6940  0.17219E+01  0.17638E+01  0.21294E-04  0.17553E+01  0.17019E+01  0.21322E-04  0.16927E+01
   10.5890   3.0350  25.7040  0.17165E+01  0.17581E+01  0.21066E-04  0.17495E+01  0.16963E+01  0.21093E-04  0.16871E+01
   10.5890   3.0350  25.7140  0.17111E+01  0.17523E+01  0.20842E-04  0.17438E+01  0.16907E+01  0.20868E-04  0.16815E+01
   10.5890   3.0350  25.7240  0.17057E+01  0.17465E+01  0.20617E-04  0.17381E+01  0.16851E+01  0.20643E-04  0.16759E+01
   10.5890   3.0350  25.7340  0.17004E+01  0.17408E+01  0.20396E-04  0.17324E+01  0.16795E+01  0.20422E-04  0.16704E+01
   10.5890   3.0350  25.7440  0.16950E+01  0.17351E+01  0.20177E-04  0.17267E+01  0.16739E+01  0.20202E-04  0.16649E+01
   10.5890   3.0350  25.7540  0.16896E+01  0.17294E+01  0.19960E-04  0.17211E+01  0.16684E+01  0.19985E-04  0.16594E+01
   10.5890   3.0350  25.7640  0.16843E+01  0.17238E+01  0.19746E-04  0.17155E+01  0.16629E+01  0.19770E-04  0.16539E+01
   10.5890   3.0350  25.7740  0.16790E+01  0.17181E+01  0.19533E-04  0.17098E+01  0.16574E+01  0.19558E-04  0.16485E+01
   10.5890   3.0350  25.7840  0.16737E+01  0.17125E+01  0.19323E-04  0.17042E+01  0.16519E+01  0.19348E-04  0.16430E+01
   10.5890   3.0350  25.7940  0.16684E+01  0.17069E+01  0.19116E-04  0.16987E+01  0.16464E+01  0.19139E-04  0.16376E+01
   10.5890   3.0350  25.8040  0.16631E+01  0.17013E+01  0.18910E-04  0.16931E+01  0.16410E+01  0.18933E-04  0.16322E+01
   10.5890   3.0350  25.8140  0.16579E+01  0.16957E+01  0.18706E-04  0.16876E+01  0.16356E+01  0.18729E-04  0.16268E+01
   10.5890   3.0350  25.8240  0.16526E+01  0.16901E+01  0.18505E-04  0.16821E+01  0.16302E+01  0.18528E-04  0.16215E+01
   10.5890   3.0350  25.8340  0.16474E+01  0.16844E+01  0.18306E-04  0.16764E+01  0.16246E+01  0.18328E-04  0.16159E+01
   10.5890   3.0350  25.8440  0.16422E+01  0.16789E+01  0.18108E-04  0.16709E+01  0.16192E+01  0.18131E-04  0.16106E+01
   10.5890   3.0350  25.8540  0.16370E+01  0.16734E+01  0.17913E-04  0.16654E+01  0.16138E+01  0.17935E-04  0.16052E+01
   10.5890   3.0350  25.8640  0.16318E+01  0.16678E+01  0.17720E-04  0.16599E+01  0.16085E+01  0.17741E-04  0.15999E+01
   10.5890   3.0350  25.8740  0.16266E+01  0.16624E+01  0.17529E-04  0.16545E+01  0.16031E+01  0.17550E-04  0.15946E+01
   10.5890   3.0350  25.8840  0.16214E+01  0.16569E+01  0.17340E-04  0.16490E+01  0.15978E+01  0.17361E-04  0.15894E+01
   10.5890   3.0350  25.8940  0.16163E+01  0.16515E+01  0.17152E-04  0.16436E+01  0.15925E+01  0.17173E-04  0.15841E+01
   10.5890   3.0350  25.9040  0.16111E+01  0.16460E+01  0.16967E-04  0.16382E+01  0.15872E+01  0.16988E-04  0.15788E+01
   10.5890   3.0350  25.9140  0.16060E+01  0.16411E+01  0.16784E-04  0.16334E+01  0.15825E+01  0.16804E-04  0.15741E+01
   10.5890   3.0350  25.9240  0.16009E+01  0.16352E+01  0.16602E-04  0.16274E+01  0.15767E+01  0.16622E-04  0.15683E+01
   10.5890   3.0350  25.9340  0.15958E+01  0.16298E+01  0.16423E-04  0.16221E+01  0.15714E+01  0.16443E-04  0.15631E+01
   10.5890   3.0350  25.9440  0.15907E+01  0.16244E+01  0.16246E-04  0.16167E+01  0.15662E+01  0.16265E-04  0.15579E+01
   10.5890   3.0350  25.9540  0.15857E+01  0.16190E+01  0.16070E-04  0.16114E+01  0.15610E+01  0.16089E-04  0.15528E+01
   10.5890   3.0350  25.9640  0.15806E+01  0.16136E+01  0.15896E-04  0.16061E+01  0.15557E+01  0.15915E-04  0.15476E+01
   10.5890   3.0350  25.9740  0.15756E+01  0.16082E+01  0.15724E-04  0.16007E+01  0.15505E+01  0.15742E-04  0.15424E+01
   10.5890   3.0350  25.9840  0.15705E+01  0.16034E+01  0.15554E-04  0.15959E+01  0.15458E+01  0.15572E-04  0.15377E+01
   10.5890   3.0350  25.9940  0.15655E+01  0.15980E+01  0.15385E-04  0.15906E+01  0.15406E+01  0.15403E-04  0.15325E+01
   10.5890   3.0350  26.0040  0.15605E+01  0.15927E+01  0.15219E-04  0.15853E+01  0.15354E+01  0.15236E-04  0.15274E+01
   10.5890   3.0350  26.0140  0.15555E+01  0.15874E+01  0.15054E-04  0.15800E+01  0.15302E+01  0.15071E-04  0.15222E+01
   10.5890   3.0350  26.0240  0.15506E+01  0.15821E+01  0.14890E-04  0.15747E+01  0.15251E+01  0.14908E-04  0.15171E+01
   10.5890   3.0350  26.0340  0.15456E+01  0.15768E+01  0.14729E-04  0.15695E+01  0.15199E+01  0.14746E-04  0.15120E+01
   10.5890   3.0350  26.0440  0.15407E+01  0.15716E+01  0.14569E-04  0.15643E+01  0.15149E+01  0.14586E-04  0.15070E+01
   10.5890   3.0350  26.0540  0.15357E+01  0.15664E+01  0.14411E-04  0.15591E+01  0.15098E+01  0.14428E-04  0.15019E+01
   10.5890   3.0350  26.0640  0.15308E+01  0.15611E+01  0.14255E-04  0.15539E+01  0.15047E+01  0.14271E-04  0.14969E+01
   10.5890   3.0350  26.0740  0.15259E+01  0.15559E+01  0.14100E-04  0.15487E+01  0.14996E+01  0.14116E-04  0.14919E+01
   10.5890   3.0350  26.0840  0.15210E+01  0.15508E+01  0.13945E-04  0.15436E+01  0.14943E+01  0.13961E-04  0.14866E+01
   10.5890   3.0350  26.0940  0.15161E+01  0.15453E+01  0.13794E-04  0.15382E+01  0.14893E+01  0.13809E-04  0.14816E+01
   10.5890   3.0350  26.1040  0.15113E+01  0.15402E+01  0.13644E-04  0.15331E+01  0.14843E+01  0.13659E-04  0.14766E+01
   10.5890   3.0350  26.1140  0.15064E+01  0.15350E+01  0.13496E-04  0.15280E+01  0.14793E+01  0.13511E-04  0.14717E+01
   10.5890   3.0350  26.1240  0.15016E+01  0.15299E+01  0.13349E-04  0.15229E+01  0.14743E+01  0.13364E-04  0.14667E+01
   10.5890   3.0350  26.1340  0.14968E+01  0.15248E+01  0.13204E-04  0.15178E+01  0.14694E+01  0.13219E-04  0.14618E+01
   10.5890   3.0350  26.1440  0.14919E+01  0.15197E+01  0.13063E-04  0.15127E+01  0.14644E+01  0.13077E-04  0.14569E+01
   10.5890   3.0350  26.1540  0.14871E+01  0.15146E+01  0.12921E-04  0.15077E+01  0.14594E+01  0.12935E-04  0.14520E+01
   10.5890   3.0350  26.1640  0.14824E+01  0.15096E+01  0.12780E-04  0.15027E+01  0.14545E+01  0.12794E-04  0.14471E+01
   10.5890   3.0350  26.1740  0.14776E+01  0.15045E+01  0.12641E-04  0.14977E+01  0.14496E+01  0.12655E-04  0.14422E+01
   10.5890   3.0350  26.1840  0.14728E+01  0.14995E+01  0.12504E-04  0.14927E+01  0.14448E+01  0.12517E-04  0.14374E+01
   10.5890   3.0350  26.1940  0.14681E+01  0.14945E+01  0.12368E-04  0.14877E+01  0.14399E+01  0.12381E-04  0.14326E+01
   10.5890   3.0350  26.2040  0.14633E+01  0.14895E+01  0.12233E-04  0.14827E+01  0.14350E+01  0.12246E-04  0.14277E+01
   10.5890   3.0350  26.2140  0.14586E+01  0.14845E+01  0.12100E-04  0.14777E+01  0.14302E+01  0.12113E-04  0.14229E+01
   10.5890   3.0350  26.2240  0.14539E+01  0.14795E+01  0.11968E-04  0.14728E+01  0.14254E+01  0.11981E-04  0.14181E+01
   10.5890   3.0350  26.2340  0.14492E+01  0.14746E+01  0.11838E-04  0.14679E+01  0.14205E+01  0.11851E-04  0.14133E+01
   10.5890   3.0350  26.2440  0.14445E+01  0.14696E+01  0.11709E-04  0.14630E+01  0.14158E+01  0.11722E-04  0.14086E+01
   10.5890   3.0350  26.2540  0.14399E+01  0.14647E+01  0.11582E-04  0.14581E+01  0.14110E+01  0.11594E-04  0.14038E+01
   10.5890   3.0350  26.2640  0.14352E+01  0.14598E+01  0.11456E-04  0.14532E+01  0.14062E+01  0.11468E-04  0.13991E+01
   10.5890   3.0350  26.2740  0.14305E+01  0.14549E+01  0.11331E-04  0.14484E+01  0.14014E+01  0.11343E-04  0.13944E+01
   10.5890   3.0350  26.2840  0.14259E+01  0.14500E+01  0.11208E-04  0.14435E+01  0.13967E+01  0.11219E-04  0.13897E+01
   10.5890   3.0350  26.2940  0.14213E+01  0.14452E+01  0.11086E-04  0.14387E+01  0.13920E+01  0.11097E-04  0.13850E+01
   10.5890   3.0350  26.3040  0.14167E+01  0.14404E+01  0.10965E-04  0.14339E+01  0.13873E+01  0.10976E-04  0.13803E+01
   10.5890   3.0350  26.3140  0.14121E+01  0.14355E+01  0.10845E-04  0.14291E+01  0.13826E+01  0.10857E-04  0.13756E+01
   10.5890   3.0350  26.3240  0.14075E+01  0.14307E+01  0.10727E-04  0.14243E+01  0.13779E+01  0.10738E-04  0.13710E+01
   10.5890   3.0350  26.3340  0.14029E+01  0.14259E+01  0.10610E-04  0.14195E+01  0.13732E+01  0.10621E-04  0.13663E+01
   10.5890   3.0350  26.3440  0.13984E+01  0.14211E+01  0.10495E-04  0.14147E+01  0.13685E+01  0.10506E-04  0.13617E+01
   10.5890   3.0350  26.3540  0.13938E+01  0.14163E+01  0.10381E-04  0.14100E+01  0.13639E+01  0.10392E-04  0.13571E+01
   10.5890   3.0350  26.3640  0.13893E+01  0.14115E+01  0.10268E-04  0.14052E+01  0.13593E+01  0.10278E-04  0.13525E+01
   10.5890   3.0350  26.3740  0.13848E+01  0.14068E+01  0.10156E-04  0.14005E+01  0.13547E+01  0.10166E-04  0.13479E+01
   10.5890   3.0350  26.3840  0.13803E+01  0.14019E+01  0.10045E-04  0.13957E+01  0.13500E+01  0.10055E-04  0.13432E+01
   10.5890   3.0350  26.3940  0.13758E+01  0.13972E+01  0.99357E-05  0.13910E+01  0.13454E+01  0.99458E-05  0.13387E+01
   10.5890   3.0350  26.4040  0.13713E+01  0.13925E+01  0.98275E-05  0.13863E+01  0.13408E+01  0.98374E-05  0.13341E+01
   10.5890   3.0350  26.4140  0.13668E+01  0.13878E+01  0.97204E-05  0.13816E+01  0.13362E+01  0.97302E-05  0.13296E+01
   10.5890   3.0350  26.4240  0.13624E+01  0.13831E+01  0.96146E-05  0.13769E+01  0.13316E+01  0.96242E-05  0.13250E+01
   10.5890   3.0350  26.4340  0.13579E+01  0.13784E+01  0.95099E-05  0.13723E+01  0.13271E+01  0.95194E-05  0.13205E+01
   10.5890   3.0350  26.4440  0.13535E+01  0.13738E+01  0.94063E-05  0.13677E+01  0.13226E+01  0.94157E-05  0.13161E+01
   10.5890   3.0350  26.4540  0.13491E+01  0.13692E+01  0.93039E-05  0.13631E+01  0.13181E+01  0.93131E-05  0.13116E+01
   10.5890   3.0350  26.4640  0.13446E+01  0.13646E+01  0.92027E-05  0.13585E+01  0.13137E+01  0.92118E-05  0.13072E+01
   10.5890   3.0350  26.4740  0.13403E+01  0.13599E+01  0.91024E-05  0.13540E+01  0.13092E+01  0.91114E-05  0.13028E+01
   10.5890   3.0350  26.4840  0.13359E+01  0.13552E+01  0.90034E-05  0.13493E+01  0.13046E+01  0.90122E-05  0.12982E+01
   10.5890   3.0350  26.4940  0.13315E+01  0.13506E+01  0.89054E-05  0.13447E+01  0.13002E+01  0.89141E-05  0.12938E+01
   10.5890   3.0350  26.5040  0.13271E+01  0.13461E+01  0.88085E-05  0.13402E+01  0.12957E+01  0.88170E-05  0.12894E+01
   10.5890   3.0350  26.5140  0.13228E+01  0.13415E+01  0.87126E-05  0.13356E+01  0.12913E+01  0.87210E-05  0.12850E+01
